date,metro,regular,mid,premium,reg_delt
2025-09-29,Homosassa Springs,2.962,3.315,3.687,0.679809653297081
2025-09-30,Homosassa Springs,3.135,3.549,3.896,5.840648210668453
2025-10-01,Homosassa Springs,3.163,3.545,3.917,0.8931419457735235
2025-10-02,Homosassa Springs,3.14,3.529,3.919,-0.7271577616187019
2025-10-03,Homosassa Springs,3.119,3.512,3.897,-0.6687898089171918
2025-10-04,Homosassa Springs,3.086,3.492,3.827,-1.0580314203270436
2025-10-05,Homosassa Springs,3.059,3.452,3.776,-0.8749189889824871
2025-10-06,Homosassa Springs,3.04,3.421,3.749,-0.6211180124223614
2025-10-07,Homosassa Springs,3.0,3.405,3.722,-1.3157894736842146
2025-10-08,Homosassa Springs,2.979,3.363,3.688,-0.7000000000000006
2025-10-09,Homosassa Springs,3.002,3.424,3.747,0.7720711648204093
2025-10-10,Homosassa Springs,2.937,3.306,3.657,-2.165223184543641
2025-10-11,Homosassa Springs,2.911,3.275,3.665,-0.885257065032341
2025-10-12,Homosassa Springs,2.904,3.277,3.662,-0.24046719340433675
2025-10-13,Homosassa Springs,2.891,3.233,3.6,-0.44765840220385433
2025-10-14,Homosassa Springs,2.974,3.377,3.779,2.870978900034604
2025-10-15,Homosassa Springs,3.007,3.391,3.779,1.1096166778749028
2025-10-16,Homosassa Springs,2.973,3.375,3.745,-1.130695044895258
2025-10-17,Homosassa Springs,2.933,3.307,3.704,-1.345442314160783
2025-10-18,Homosassa Springs,2.904,3.291,3.63,-0.9887487214456203
2025-10-19,Homosassa Springs,2.88,3.279,3.592,-0.8264462809917328
2025-10-20,Homosassa Springs,2.858,3.232,3.583,-0.7638888888888862
2025-10-21,Homosassa Springs,2.843,3.205,3.526,-0.5248425472358376
2025-10-22,Homosassa Springs,2.956,3.347,3.726,3.9746746394653476
2025-10-23,Homosassa Springs,2.991,3.411,3.746,1.1840324763193522
2025-10-24,Homosassa Springs,2.957,3.358,3.718,-1.136743564025422
2025-10-25,Homosassa Springs,2.928,3.321,3.698,-0.9807237064592411
2025-10-26,Homosassa Springs,2.895,3.286,3.65,-1.127049180327866
2025-10-27,Homosassa Springs,2.874,3.272,3.613,-0.7253886010362698
2025-10-28,Homosassa Springs,2.845,3.235,3.563,-1.0090466249130126
2025-11-01,Homosassa Springs,3.023,3.403,3.779,6.256590509666071
2025-11-03,Homosassa Springs,2.99,3.387,3.737,-1.091630830301027
2025-11-07,Homosassa Springs,2.835,3.232,3.553,-5.183946488294322
2025-11-08,Homosassa Springs,2.812,3.216,3.558,-0.8112874779541479
2025-11-09,Homosassa Springs,2.807,3.171,3.517,-0.17780938833570348
2025-11-11,Homosassa Springs,2.935,3.301,3.729,4.560028500178137
2025-11-14,Homosassa Springs,2.961,3.356,3.711,0.8858603066439485
2025-11-15,Homosassa Springs,2.92,3.321,3.649,-1.384667342114143
2025-11-16,Homosassa Springs,2.9,3.319,3.649,-0.6849315068493178
2025-11-17,Homosassa Springs,2.897,3.299,3.678,-0.1034482758620725
2025-11-21,Homosassa Springs,3.184,3.576,3.957,9.90680013807388
2025-11-24,Homosassa Springs,3.118,3.565,3.916,-2.072864321608048
2025-12-02,Homosassa Springs,2.992,3.407,3.783,-4.041051956382291
2025-12-04,Homosassa Springs,3.011,3.438,3.796,0.6350267379679142
2025-12-11,Homosassa Springs,2.904,3.303,3.671,-3.553636665559623
2025-12-17,Homosassa Springs,2.944,3.387,3.726,1.377410468319562
2025-12-22,Homosassa Springs,2.88,3.302,3.613,-2.1739130434782594
2025-12-23,Homosassa Springs,2.866,3.261,3.607,-0.4861111111111094
2025-12-26,Homosassa Springs,2.799,3.192,3.486,-2.337752965806006
2025-12-27,Homosassa Springs,2.721,3.101,3.412,-2.7867095391211127
2025-12-29,Homosassa Springs,2.68,3.047,3.416,-1.5067989709665497
2025-12-30,Homosassa Springs,2.835,3.283,3.601,5.7835820895522305
2022-01-28,Jacksonville,3.337,3.663,3.996,
2022-01-28,Jacksonville,3.337,3.663,3.996,0.0
2022-03-07,Jacksonville,3.985,4.245,4.622,19.41863949655378
2022-03-07,Jacksonville,3.985,4.245,4.622,0.0
2022-03-08,Jacksonville,3.985,4.245,4.622,0.0
2022-03-08,Jacksonville,3.985,4.245,4.622,0.0
2022-03-22,Jacksonville,4.08,4.468,4.825,2.3839397741530766
2022-03-22,Jacksonville,4.08,4.468,4.825,0.0
2022-04-01,Jacksonville,4.168,4.532,4.883,2.1568627450980316
2022-04-01,Jacksonville,4.168,4.532,4.883,0.0
2022-04-14,Jacksonville,3.978,4.379,4.734,-4.558541266794625
2022-04-19,Jacksonville,4.044,4.424,4.782,1.6591251885369473
2022-05-11,Jacksonville,4.299,4.629,4.978,6.305637982195855
2022-05-25,Jacksonville,4.567,4.897,5.253,6.234007908816008
2022-05-29,Jacksonville,4.564,4.911,5.259,-0.06568863586600138
2022-05-31,Jacksonville,4.56,4.903,5.257,-0.08764241893077784
2022-06-06,Jacksonville,4.75,5.079,5.433,4.166666666666674
2022-06-09,Jacksonville,4.747,5.092,5.446,-0.06315789473684275
2022-06-25,Jacksonville,4.687,5.075,5.428,-1.2639561828523216
2022-06-26,Jacksonville,4.678,5.066,5.416,-0.19202048218477374
2022-06-27,Jacksonville,4.678,5.066,5.416,0.0
2022-06-29,Jacksonville,4.634,5.014,5.369,-0.9405728943993052
2022-06-30,Jacksonville,4.625,5.002,5.361,-0.19421665947346733
2022-07-02,Jacksonville,4.578,4.965,5.324,-1.0162162162162147
2022-07-10,Jacksonville,4.395,4.801,5.155,-3.997378768020987
2022-08-01,Jacksonville,3.881,4.28,4.633,-11.695108077360638
2022-09-22,Jacksonville,3.381,3.774,4.128,-12.883277505797475
2022-09-23,Jacksonville,3.359,3.744,4.074,-0.6506950606329442
2022-09-27,Jacksonville,3.353,3.737,4.085,-0.17862459065197678
2022-10-02,Jacksonville,3.207,3.622,3.974,-4.354309573516268
2022-10-03,Jacksonville,3.179,3.593,3.936,-0.8730901153726212
2022-10-04,Jacksonville,3.145,3.571,3.916,-1.0695187165775333
2022-11-05,Jacksonville,3.454,3.814,4.17,9.825119236883939
2022-11-10,Jacksonville,3.575,3.916,4.285,3.5031847133758065
2022-11-21,Jacksonville,3.459,3.83,4.185,-3.2447552447552486
2022-11-26,Jacksonville,3.4,3.775,4.123,-1.7056952876553955
2022-11-28,Jacksonville,3.388,3.761,4.119,-0.3529411764705892
2022-11-30,Jacksonville,3.369,3.754,4.104,-0.5608028335300941
2022-12-01,Jacksonville,3.343,3.741,4.087,-0.7717423567824344
2022-12-05,Jacksonville,3.261,3.637,3.993,-2.4528866287765405
2022-12-07,Jacksonville,3.242,3.623,3.981,-0.5826433609322335
2022-12-08,Jacksonville,3.202,3.592,3.954,-1.2338062924120874
2022-12-10,Jacksonville,3.185,3.567,3.896,-0.5309181761399051
2023-01-19,Jacksonville,3.381,3.727,4.091,6.153846153846154
2023-03-23,Jacksonville,3.389,3.775,4.127,0.236616385684707
2023-03-27,Jacksonville,3.34,3.724,4.088,-1.4458542342874026
2023-03-30,Jacksonville,3.445,3.807,4.171,3.143712574850288
2023-04-02,Jacksonville,3.461,3.83,4.19,0.464441219158207
2023-04-03,Jacksonville,3.457,3.826,4.19,-0.11557353366079548
2023-05-15,Jacksonville,3.406,3.805,4.164,-1.4752675730401954
2023-05-16,Jacksonville,3.398,3.798,4.155,-0.23487962419259656
2023-05-17,Jacksonville,3.385,3.785,4.147,-0.3825779870512136
2023-05-18,Jacksonville,3.371,3.774,4.131,-0.41358936484490183
2023-05-22,Jacksonville,3.334,3.73,4.075,-1.097597152180363
2023-05-24,Jacksonville,3.311,3.711,4.063,-0.68986202759449
2023-05-25,Jacksonville,3.299,3.701,4.053,-0.36242826940501294
2023-05-26,Jacksonville,3.306,3.655,3.995,0.2121855107608317
2023-05-30,Jacksonville,3.376,3.767,4.113,2.117362371445841
2023-05-31,Jacksonville,3.371,3.761,4.114,-0.1481042654028375
2023-06-01,Jacksonville,3.358,3.754,4.109,-0.38564224265795755
2023-06-06,Jacksonville,3.303,3.703,4.053,-1.6378796902918435
2023-06-07,Jacksonville,3.291,3.689,4.05,-0.36330608537693543
2023-06-09,Jacksonville,3.382,3.768,4.121,2.765116985718641
2023-06-10,Jacksonville,3.382,3.768,4.121,0.0
2023-06-13,Jacksonville,3.464,3.852,4.2,2.424600827912471
2023-06-14,Jacksonville,3.45,3.843,4.191,-0.4041570438799047
2023-06-16,Jacksonville,3.418,3.814,4.162,-0.927536231884063
2023-06-23,Jacksonville,3.32,3.727,4.072,-2.867173785839683
2023-07-04,Jacksonville,3.229,3.639,3.99,-2.740963855421674
2023-11-11,Jacksonville,3.199,3.618,3.975,-0.9290802105915263
2023-11-29,Jacksonville,3.135,3.538,3.901,-2.000625195373551
2024-01-18,Jacksonville,3.003,3.421,3.78,-4.210526315789465
2024-02-21,Jacksonville,3.312,3.691,4.05,10.289710289710285
2024-02-26,Jacksonville,3.255,3.656,4.026,-1.7210144927536253
2024-02-27,Jacksonville,3.216,3.628,3.997,-1.1981566820276401
2024-02-28,Jacksonville,3.285,3.659,4.033,2.145522388059695
2024-03-01,Jacksonville,3.343,3.733,4.096,1.7656012176560099
2024-03-02,Jacksonville,3.315,3.716,4.077,-0.8375710439724848
2024-03-04,Jacksonville,3.3,3.703,4.063,-0.4524886877828038
2024-03-05,Jacksonville,3.259,3.667,4.024,-1.2424242424242449
2024-04-11,Jacksonville,3.553,3.933,4.283,9.021172138692846
2024-04-22,Jacksonville,3.53,3.931,4.295,-0.6473402758232494
2024-04-23,Jacksonville,3.53,3.931,4.295,0.0
2024-05-06,Jacksonville,3.569,3.973,4.334,1.104815864022668
2024-05-19,Jacksonville,3.426,3.847,4.202,-4.006724572709441
2024-05-24,Jacksonville,3.515,3.921,4.274,2.5977816695855305
2024-05-31,Jacksonville,3.464,3.874,4.242,-1.4509246088193484
2024-06-03,Jacksonville,3.396,3.798,4.172,-1.9630484988452657
2024-06-12,Jacksonville,3.233,3.65,4.0,-4.7997644287396835
2024-06-16,Jacksonville,3.197,3.62,3.981,-1.1135168574079812
2024-06-20,Jacksonville,3.357,3.743,4.098,5.004691898655
2024-06-21,Jacksonville,3.357,3.743,4.098,0.0
2024-06-23,Jacksonville,3.343,3.749,4.124,-0.417039022937149
2024-06-29,Jacksonville,3.365,3.8,4.16,0.6580915345498095
2024-07-04,Jacksonville,3.531,3.897,4.26,4.933135215453199
2024-07-09,Jacksonville,3.451,3.863,4.23,-2.265647125460213
2024-07-10,Jacksonville,3.451,3.863,4.23,0.0
2024-07-12,Jacksonville,3.536,3.945,4.305,2.4630541871921263
2024-07-18,Jacksonville,3.398,3.828,4.194,-3.902714932126694
2024-07-22,Jacksonville,3.285,3.716,4.077,-3.325485579752796
2024-07-24,Jacksonville,3.449,3.859,4.216,4.9923896499238785
2024-07-25,Jacksonville,3.449,3.859,4.216,0.0
2024-08-01,Jacksonville,3.391,3.806,4.169,-1.6816468541606233
2024-08-11,Jacksonville,3.312,3.74,4.112,-2.329696254792102
2024-08-16,Jacksonville,3.336,3.753,4.119,0.7246376811594235
2024-08-17,Jacksonville,3.336,3.753,4.119,0.0
2024-08-18,Jacksonville,3.285,3.708,4.075,-1.5287769784172567
2024-08-19,Jacksonville,3.268,3.68,4.053,-0.5175038051750458
2024-08-20,Jacksonville,3.268,3.68,4.053,0.0
2024-09-07,Jacksonville,3.166,3.598,3.968,-3.1211750305997543
2024-09-09,Jacksonville,3.105,3.53,3.897,-1.9267214150347378
2024-09-16,Jacksonville,3.066,3.491,3.865,-1.2560386473430052
2024-09-19,Jacksonville,3.148,3.573,3.929,2.6744944553163785
2024-09-21,Jacksonville,3.102,3.536,3.894,-1.4612452350698968
2024-09-23,Jacksonville,3.102,3.536,3.894,0.0
2024-09-24,Jacksonville,3.119,3.528,3.893,0.5480335267569414
2024-09-25,Jacksonville,3.119,3.528,3.893,0.0
2024-09-26,Jacksonville,3.164,3.57,3.93,1.4427701186277675
2024-09-27,Jacksonville,3.166,3.578,3.949,0.06321112515801364
2024-10-01,Jacksonville,3.144,3.568,3.922,-0.6948831332912131
2024-10-02,Jacksonville,3.124,3.549,3.91,-0.6361323155216314
2024-10-04,Jacksonville,3.088,3.52,3.889,-1.1523687580025643
2024-10-06,Jacksonville,3.063,3.488,3.855,-0.809585492227971
2024-10-09,Jacksonville,3.06,3.481,3.86,-0.09794319294809117
2024-10-13,Jacksonville,3.056,3.457,3.815,-0.13071895424836555
2024-10-21,Jacksonville,3.034,3.443,3.799,-0.7198952879581277
2024-11-01,Jacksonville,3.01,3.428,3.8,-0.7910349373764003
2024-11-02,Jacksonville,3.01,3.428,3.8,0.0
2024-11-04,Jacksonville,2.954,3.369,3.737,-1.860465116279053
2024-11-05,Jacksonville,3.068,3.5,3.86,3.859174001354093
2024-11-06,Jacksonville,3.143,3.541,3.901,2.44458930899607
2024-11-07,Jacksonville,3.147,3.563,3.922,0.127266942411719
2024-11-08,Jacksonville,3.135,3.548,3.908,-0.38131553860819567
2024-11-10,Jacksonville,3.092,3.503,3.869,-1.371610845295046
2024-11-11,Jacksonville,3.074,3.488,3.85,-0.5821474773609392
2024-11-12,Jacksonville,3.04,3.461,3.826,-1.1060507482107962
2024-11-13,Jacksonville,3.011,3.429,3.803,-0.9539473684210487
2024-11-14,Jacksonville,2.971,3.403,3.769,-1.3284623048821054
2024-11-15,Jacksonville,3.078,3.481,3.841,3.60148098283406
2024-11-16,Jacksonville,3.142,3.544,3.894,2.079272254710851
2024-11-17,Jacksonville,3.135,3.551,3.893,-0.222788033099941
2024-11-18,Jacksonville,3.12,3.534,3.886,-0.4784688995215225
2024-11-19,Jacksonville,3.085,3.506,3.867,-1.121794871794879
2024-11-20,Jacksonville,3.042,3.475,3.829,-1.3938411669367934
2024-11-21,Jacksonville,3.008,3.436,3.787,-1.1176857330703394
2024-11-22,Jacksonville,2.97,3.398,3.765,-1.2632978723404187
2024-11-24,Jacksonville,3.119,3.54,3.887,5.016835016835008
2024-11-25,Jacksonville,3.135,3.552,3.9,0.5129849310676393
2024-11-26,Jacksonville,3.113,3.528,3.883,-0.7017543859649034
2024-11-27,Jacksonville,3.118,3.544,3.903,0.160616768390609
2024-11-28,Jacksonville,3.141,3.557,3.906,0.737652341244388
2024-12-01,Jacksonville,3.121,3.548,3.89,-0.6367398917542233
2024-12-02,Jacksonville,3.107,3.531,3.877,-0.4485741749439165
2024-12-03,Jacksonville,3.078,3.5,3.854,-0.9333762471837925
2024-12-05,Jacksonville,3.011,3.442,3.82,-2.176738141650414
2024-12-06,Jacksonville,2.98,3.408,3.776,-1.0295582862836272
2024-12-07,Jacksonville,3.064,3.516,3.868,2.8187919463087185
2024-12-08,Jacksonville,3.114,3.547,3.893,1.6318537859007831
2024-12-09,Jacksonville,3.136,3.558,3.898,0.7064868336544627
2024-12-10,Jacksonville,3.124,3.549,3.901,-0.3826530612244916
2024-12-11,Jacksonville,3.091,3.52,3.882,-1.0563380281690127
2024-12-12,Jacksonville,3.051,3.48,3.845,-1.2940795858945364
2024-12-13,Jacksonville,3.013,3.442,3.815,-1.2454932808915187
2024-12-16,Jacksonville,3.137,3.559,3.909,4.115499502157327
2024-12-17,Jacksonville,3.13,3.552,3.907,-0.22314313037934408
2024-12-18,Jacksonville,3.093,3.519,3.878,-1.182108626198075
2024-12-19,Jacksonville,3.053,3.484,3.838,-1.2932428063368917
2024-12-20,Jacksonville,3.02,3.454,3.81,-1.0809040288241034
2024-12-23,Jacksonville,2.98,3.407,3.749,-1.3245033112582738
2024-12-24,Jacksonville,3.067,3.504,3.85,2.9194630872483307
2024-12-27,Jacksonville,3.106,3.523,3.868,1.2716009129442263
2024-12-28,Jacksonville,3.075,3.497,3.849,-0.9980682549903364
2024-12-29,Jacksonville,3.054,3.473,3.819,-0.6829268292683044
2024-12-30,Jacksonville,3.039,3.454,3.793,-0.4911591355599154
2025-01-01,Jacksonville,3.097,3.532,3.877,1.9085225403093098
2025-01-02,Jacksonville,3.128,3.558,3.896,1.0009686793671424
2025-01-03,Jacksonville,3.144,3.564,3.918,0.5115089514066584
2025-01-05,Jacksonville,3.114,3.545,3.889,-0.9541984732824527
2025-01-06,Jacksonville,3.101,3.529,3.865,-0.4174694926139977
2025-01-07,Jacksonville,3.067,3.493,3.842,-1.096420509513052
2025-01-08,Jacksonville,3.037,3.462,3.811,-0.9781545484186527
2025-01-09,Jacksonville,3.109,3.548,3.887,2.370760619031942
2025-01-11,Jacksonville,3.131,3.556,3.899,0.7076230299131403
2025-01-13,Jacksonville,3.098,3.509,3.854,-1.0539763653784728
2025-01-14,Jacksonville,3.174,3.613,3.96,2.453195610071024
2025-01-15,Jacksonville,3.234,3.651,3.999,1.8903591682419618
2025-01-16,Jacksonville,3.243,3.67,4.005,0.2782931354359919
2025-01-17,Jacksonville,3.229,3.653,4.001,-0.4316990440949686
2025-01-18,Jacksonville,3.207,3.63,3.982,-0.6813254877671149
2025-01-19,Jacksonville,3.195,3.618,3.964,-0.374181478016844
2025-01-20,Jacksonville,3.186,3.603,3.937,-0.28169014084507005
2025-01-21,Jacksonville,3.157,3.579,3.936,-0.910232266164468
2025-01-23,Jacksonville,3.102,3.523,3.878,-1.7421602787456525
2025-01-24,Jacksonville,3.174,3.614,3.981,2.3210831721470093
2025-01-26,Jacksonville,3.227,3.648,3.991,1.6698172652803933
2025-01-27,Jacksonville,3.215,3.632,3.972,-0.3718624109079638
2025-01-28,Jacksonville,3.183,3.6,3.948,-0.9953343701399664
2025-01-30,Jacksonville,3.101,3.533,3.898,-2.5761859880615745
2025-02-01,Jacksonville,3.028,3.462,3.813,-2.354079329248626
2025-02-02,Jacksonville,3.007,3.441,3.795,-0.6935270805812355
2025-02-03,Jacksonville,2.996,3.421,3.769,-0.36581310276022627
2025-02-04,Jacksonville,3.125,3.583,3.932,4.305740987983975
2025-02-06,Jacksonville,3.233,3.649,3.992,3.4559999999999924
2025-02-07,Jacksonville,3.233,3.649,3.992,0.0
2025-02-09,Jacksonville,3.156,3.587,3.939,-2.381688833900397
2025-02-10,Jacksonville,3.144,3.559,3.913,-0.38022813688213253
2025-02-11,Jacksonville,3.097,3.521,3.871,-1.4949109414758355
2025-02-12,Jacksonville,3.06,3.491,3.849,-1.1947045527930245
2025-02-13,Jacksonville,3.03,3.458,3.821,-0.9803921568627527
2025-02-15,Jacksonville,2.971,3.403,3.767,-1.9471947194719341
2025-02-16,Jacksonville,2.957,3.378,3.74,-0.4712218108381072
2025-02-17,Jacksonville,2.949,3.369,3.725,-0.2705444707473803
2025-02-18,Jacksonville,3.078,3.527,3.875,4.374364191251279
2025-02-19,Jacksonville,3.146,3.574,3.927,2.2092267706302904
2025-02-20,Jacksonville,3.138,3.56,3.918,-0.2542911633820699
2025-02-21,Jacksonville,3.121,3.547,3.905,-0.5417463352453744
2025-02-22,Jacksonville,3.087,3.519,3.869,-1.089394424863821
2025-02-23,Jacksonville,3.065,3.496,3.832,-0.712666018788477
2025-02-25,Jacksonville,3.104,3.548,3.889,1.272430668841773
2025-02-26,Jacksonville,3.155,3.581,3.925,1.6430412371133851
2025-02-27,Jacksonville,3.136,3.564,3.911,-0.6022187004754209
2025-02-28,Jacksonville,3.099,3.53,3.884,-1.1798469387755084
2025-03-01,Jacksonville,3.057,3.497,3.858,-1.3552758954501587
2025-03-02,Jacksonville,3.033,3.474,3.827,-0.7850834151128527
2025-03-03,Jacksonville,3.016,3.45,3.799,-0.5605011539729587
2025-03-04,Jacksonville,2.978,3.409,3.77,-1.2599469496021198
2025-03-06,Jacksonville,3.136,3.561,3.912,5.305574210879782
2025-03-07,Jacksonville,3.138,3.574,3.917,0.06377551020406713
2025-03-08,Jacksonville,3.106,3.546,3.891,-1.0197578075207159
2025-03-09,Jacksonville,3.082,3.522,3.873,-0.7726980038634923
2025-03-10,Jacksonville,3.065,3.499,3.846,-0.55158987670344
2025-03-11,Jacksonville,3.024,3.466,3.826,-1.337683523654154
2025-03-12,Jacksonville,2.986,3.429,3.789,-1.2566137566137559
2025-03-13,Jacksonville,2.95,3.384,3.744,-1.2056262558606812
2025-03-14,Jacksonville,3.058,3.514,3.874,3.661016949152529
2025-03-15,Jacksonville,3.115,3.54,3.889,1.8639633747547624
2025-03-16,Jacksonville,3.11,3.537,3.884,-0.16051364365972098
2025-03-17,Jacksonville,3.098,3.527,3.875,-0.38585209003215715
2025-03-18,Jacksonville,3.054,3.489,3.847,-1.420271142672691
2025-03-19,Jacksonville,3.01,3.451,3.802,-1.4407334643091074
2025-03-20,Jacksonville,2.967,3.411,3.767,-1.4285714285714235
2025-03-21,Jacksonville,2.935,3.38,3.747,-1.0785305021907665
2025-03-22,Jacksonville,2.916,3.359,3.725,-0.6473594548552009
2025-03-24,Jacksonville,2.904,3.331,3.677,-0.4115226337448541
2025-03-25,Jacksonville,3.052,3.508,3.861,5.096418732782371
2025-03-26,Jacksonville,3.13,3.534,3.889,2.5557011795543927
2025-03-27,Jacksonville,3.15,3.562,3.918,0.6389776357827559
2025-03-28,Jacksonville,3.13,3.555,3.905,-0.6349206349206327
2025-03-29,Jacksonville,3.092,3.522,3.881,-1.2140575079872096
2025-03-30,Jacksonville,3.072,3.498,3.855,-0.6468305304010324
2025-03-31,Jacksonville,3.058,3.478,3.834,-0.45572916666667407
2025-04-02,Jacksonville,3.163,3.601,3.951,3.43361674296927
2025-04-03,Jacksonville,3.243,3.655,3.992,2.529244388239027
2025-04-04,Jacksonville,3.239,3.663,4.016,-0.12334258402713072
2025-04-05,Jacksonville,3.216,3.646,4.002,-0.7100957085520165
2025-04-06,Jacksonville,3.199,3.629,3.981,-0.5286069651741387
2025-04-07,Jacksonville,3.187,3.614,3.951,-0.37511722413253734
2025-04-08,Jacksonville,3.198,3.635,3.982,0.3451521807342317
2025-04-09,Jacksonville,3.207,3.635,3.988,0.2814258911819856
2025-04-10,Jacksonville,3.185,3.619,3.965,-0.6859993763641992
2025-04-11,Jacksonville,3.159,3.601,3.946,-0.8163265306122547
2025-04-12,Jacksonville,3.126,3.563,3.919,-1.0446343779677125
2025-04-13,Jacksonville,3.105,3.535,3.892,-0.6717850287907834
2025-04-14,Jacksonville,3.09,3.524,3.861,-0.48309178743961567
2025-04-15,Jacksonville,3.049,3.481,3.835,-1.3268608414239491
2025-04-16,Jacksonville,3.017,3.456,3.807,-1.049524434240734
2025-04-17,Jacksonville,2.997,3.439,3.791,-0.6629101756711941
2025-04-18,Jacksonville,3.01,3.451,3.809,0.4337671004337684
2025-04-19,Jacksonville,3.003,3.441,3.798,-0.23255813953487747
2025-04-20,Jacksonville,2.986,3.416,3.769,-0.566100566100558
2025-04-21,Jacksonville,2.973,3.393,3.748,-0.4353650368385864
2025-04-22,Jacksonville,3.069,3.519,3.874,3.229061553985879
2025-04-23,Jacksonville,3.132,3.557,3.907,2.052785923753664
2025-04-24,Jacksonville,3.122,3.553,3.91,-0.31928480204342913
2025-04-25,Jacksonville,3.094,3.521,3.894,-0.8968609865470878
2025-04-26,Jacksonville,3.048,3.478,3.844,-1.4867485455720697
2025-04-27,Jacksonville,3.024,3.453,3.815,-0.7874015748031482
2025-04-28,Jacksonville,3.007,3.43,3.791,-0.5621693121693139
2025-04-29,Jacksonville,2.998,3.44,3.798,-0.2993016295310902
2025-04-30,Jacksonville,3.159,3.597,3.947,5.370246831220804
2025-05-01,Jacksonville,3.191,3.617,3.96,1.012978790756569
2025-05-02,Jacksonville,3.17,3.602,3.956,-0.6581009088060141
2025-05-03,Jacksonville,3.126,3.564,3.915,-1.3880126182965302
